Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
KKSG30,-0.8282427697904797,0.29,3489693.02873702,0.0009609645157100311,9.1,0.0
UGCA292,-0.60824276979048,0.22,3489693.02873702,0.005368694319173395,3.85,0.0
UGC07827,0.041757230209519935,0.22,3489693.02873702,0.0011014182912933933,8.5,0.0005410556538587496
AGC749241,-1.8482427697904797,0.29,3489693.02873702,0.002519518228807502,5.62,0.0
BTS146,-1.8982427697904796,0.22,3489693.02873702,0.0011014182912933933,8.5,0.0
KDG178,-0.85824276979048,0.29,3489693.02873702,0.0014932908903349162,7.3,0.0
VCC1822,-0.6582427697904798,0.55,3489693.02873702,0.0012128863213831378,8.1,0.0
PGC4074723,-2.08824276979048,0.29,3489693.02873702,0.004780461333738687,4.08,0.0
NGC 4631dw1,-2.17824276979048,0.29,3489693.02873702,0.0014532043744694607,7.4,0.0
LV J1241+3251,-0.5982427697904797,0.29,3489693.02873702,0.0014932908903349162,7.3,0.0
NGC 4631dw2,-2.5982427697904797,0.29,3489693.02873702,0.0014532043744694607,7.4,0.0
IC3687,0.27175723020952014,0.22,3489693.02873702,0.00381028741080626,4.57,0.004807229619080596
PGC42772,-0.45824276979048006,0.29,3489693.02873702,0.0012372042391830223,8.02,0.0
dw1243-42b,-2.0982427697904797,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
KDG192,-0.5282427697904799,0.22,3489693.02873702,0.0014337637321913007,7.45,0.0
LV J1243+4127,-1.8482427697904797,0.22,3489693.02873702,0.0021456335467696557,6.09,0.0
KK160,-2.5982427697904797,0.22,3489693.02873702,0.004244380819458617,4.33,0.0
NGC4656UV,0.8617572302095202,0.29,3489693.02873702,0.00272899422311206,5.4,0.018245990347782032
[KK2000] 51,-1.7182427697904799,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
DDO143,0.38175723020952,0.22,3489693.02873702,0.0009609645157100311,9.1,0.0017177549926885617
ESO381-018,-0.8282427697904797,0.55,3489693.02873702,0.002679150628598524,5.45,0.0
ESO381-020,0.28175723020952015,0.22,3489693.02873702,0.0026595948499526308,5.47,0.0034747756904559483
VCC2037,-0.35824276979048,0.29,3489693.02873702,0.000856319962056736,9.64,0.0
DDO147,-0.9482427697904798,0.22,3489693.02873702,0.008783288434558965,3.01,0.0
NGC4707,0.3517572302095202,0.22,3489693.02873702,0.0018719530172839512,6.52,0.003069982790016528
SDSS J124936.90+215505.7,-1.1182427697904798,0.29,3489693.02873702,0.001473043112516964,7.35,0.0
UGC07983,-0.41824276979048003,0.29,3489693.02873702,0.0009006051555675381,9.4,0.0
BTS157,-1.72824276979048,0.29,3489693.02873702,0.0009737630142575243,9.04,0.0
KK167,-0.37824276979048,0.29,3489693.02873702,0.0009401875182649774,9.2,0.0
IC3840,-0.9082427697904798,0.22,3489693.02873702,0.0026306602163949644,5.5,0.0
KKSG38,-0.41824276979048003,0.29,3489693.02873702,0.0007357384573404925,10.4,0.0
KKSG39,-2.38824276979048,0.29,3489693.02873702,0.0017209660801459272,6.8,0.0
DDO154,-0.17824276979047982,0.22,3489693.02873702,0.0048755925611427605,4.04,0.0
ESO443-009,-1.0182427697904797,0.29,3489693.02873702,0.0022327570725191475,5.97,0.0
KDG215,-1.52824276979048,0.29,3489693.02873702,0.0034111111773786023,4.83,0.0
GR8,-0.7282427697904801,0.22,3489693.02873702,0.01659212100372129,2.19,0.0
HIPASS J1258-04,-0.31824276979047994,0.29,3489693.02873702,0.0018834904507916608,6.5,0.0
KK176,-1.0582427697904797,0.29,3489693.02873702,0.001671444476915515,6.9,0.0
PGC1059300,-1.14824276979048,0.29,3489693.02873702,0.0028761971239264585,5.26,0.0
UGCA319,-0.39824276979048,0.22,3489693.02873702,0.0014932908903349162,7.3,0.0
dw1303+42,-1.79824276979048,0.29,3489693.02873702,0.0009737630142575243,9.04,0.0
ESO269-037,-1.9682427697904799,0.22,3489693.02873702,0.008019901390370137,3.15,0.0
KK182,-0.8282427697904797,0.22,3489693.02873702,0.0022553671265388925,5.94,0.0
dw1305+41,-1.9082427697904802,0.29,3489693.02873702,0.0009737630142575243,9.04,0.0
dw1305+38,-1.9482427697904803,0.29,3489693.02873702,0.0009737630142575243,9.04,0.0
UGC08215,-1.1582427697904798,0.22,3489693.02873702,0.00381028741080626,4.57,0.0
MCG -04-31-038,0.27175723020952014,0.29,3489693.02873702,0.0013079794797164312,7.8,0.001664190206607908
KKH82,-1.52824276979048,0.29,3489693.02873702,0.0012249547676844827,8.06,0.0
dw1313+46,-1.2682427697904797,0.29,3489693.02873702,0.0011277986330208004,8.4,0.0
DDO167,-0.68824276979048,0.22,3489693.02873702,0.004405673165173573,4.25,0.0
KK191,-2.70824276979048,0.29,3489693.02873702,0.00116072533119133,8.28,0.0
DDO168,0.15175723020952026,0.22,3489693.02873702,0.004405673165173573,4.25,0.0034781698279609196
DDO169NW,-1.37824276979048,0.22,3489693.02873702,0.004244380819458617,4.33,0.0
DDO169,-0.3882427697904798,0.22,3489693.02873702,0.004091786423658233,4.41,0.0
KK193,-2.9782427697904796,0.29,3489693.02873702,0.0009737630142575243,9.04,0.0
dw1315-45,-2.36824276979048,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
KK194,-1.8982427697904796,0.29,3489693.02873702,0.0009737630142575243,9.04,0.0
AGC239141,-1.95824276979048,0.29,3489693.02873702,0.003287455860679311,4.92,0.0
AGC732602,-0.87824276979048,0.29,3489693.02873702,0.0011834841098445521,8.2,0.0
KK195,-1.35824276979048,0.29,3489693.02873702,0.0029204456608809205,5.22,0.0
[KK2000] 54,-1.8282427697904802,0.55,3489693.02873702,0.0033143470031631677,4.9,0.0
KK196,-1.47824276979048,0.29,3489693.02873702,0.005074576034712508,3.96,0.0
dw1322-39,-2.0682427697904795,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
KK200,-1.54824276979048,0.22,3489693.02873702,0.003512175673767199,4.76,0.0
dw1326-35,-2.2382427697904803,0.55,3489693.02873702,0.0033143470031631677,4.9,0.0
IC4247,-0.3082427697904797,0.22,3489693.02873702,0.0029657232132029813,5.18,0.0
KK203,-1.8282427697904802,0.55,3489693.02873702,0.005598960911984722,3.77,0.0
LV J1328+4937,-0.7682427697904797,0.29,3489693.02873702,0.0011277986330208004,8.4,0.0
UGC08508,-0.48824276979047987,0.29,3489693.02873702,0.011162657849871322,2.67,0.0
dw1330-32,-2.3482427697904797,0.55,3489693.02873702,0.0033143470031631677,4.9,0.0
NGC5238,0.0917572302095202,0.22,3489693.02873702,0.003912344164775378,4.51,0.0024408874711781404
UGCA365,-1.37824276979048,0.22,3489693.02873702,0.002708891203345123,5.42,0.0
dw1336-44,-2.92824276979048,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
MCG +08-25-028,-0.39824276979048,0.22,3489693.02873702,0.0011277986330208004,8.4,0.0
HIDEEP J1337-33,-1.74824276979048,0.29,3489693.02873702,0.0038438580628401245,4.55,0.0
dw1337-33,-1.8082427697904797,0.55,3489693.02873702,0.0033143470031631677,4.9,0.0
ESO444-084,-0.35824276979048,0.22,3489693.02873702,0.0037444521504203187,4.61,0.0
HIPASS J1337-39,-0.8882427697904798,0.29,3489693.02873702,0.0030836331896718513,5.08,0.0
UGC08638,-0.23824276979047987,0.22,3489693.02873702,0.004323899106500599,4.29,0.0
DDO181,-0.4982427697904801,0.22,3489693.02873702,0.008280694229547103,3.1,0.0
IC4316,-0.34824276979047974,0.22,3489693.02873702,0.004205441751668526,4.35,0.0
dw1340+45,-1.2382427697904799,0.29,3489693.02873702,0.0011277986330208004,8.4,0.0
DDO182,0.14175723020952002,0.22,3489693.02873702,0.001004639206488419,8.9,0.0007642070120218346
ESO325-011,0.18175723020952006,0.29,3489693.02873702,0.006883864320583709,3.4,0.006215338434811132
ESO174-001,-0.2582427697904799,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
HIPASS J1348-37,-1.41824276979048,0.55,3489693.02873702,0.002492833316499261,5.65,0.0
KK221,-1.5582427697904797,0.55,3489693.02873702,0.005453350480109349,3.82,0.0
DDO183,-0.7382427697904799,0.22,3489693.02873702,0.007263302776165577,3.31,0.0
HIPASS J1351-47,-1.2582427697904799,0.55,3489693.02873702,0.002423711324493044,5.73,0.0
KKH86,-2.96824276979048,0.22,3489693.02873702,0.011681782643523682,2.61,0.0
UGC08833,-1.0182427697904797,0.22,3489693.02873702,0.007533961803166643,3.25,0.0
M101-df1,-3.4082427697904802,0.29,3489693.02873702,0.0019611520728776144,6.37,0.0
PGC2448110,-1.31824276979048,0.29,3489693.02873702,0.0027493218565922137,5.38,0.0
KK230,-2.5982427697904797,0.22,3489693.02873702,0.01629316998954724,2.21,0.0
dw1410-34,-1.7882427697904801,0.55,3489693.02873702,0.0033143470031631677,4.9,0.0
KKH87,-0.3282427697904797,0.22,3489693.02873702,0.001011446454371584,8.87,0.0
dw1415-32,-2.3082427697904797,0.55,3489693.02873702,0.0033143470031631677,4.9,0.0
DDO187,-1.4082427697904798,0.22,3489693.02873702,0.015043000292239638,2.3,0.0
PGC051659,-1.16824276979048,0.29,3489693.02873702,0.006106266184724463,3.61,0.0
Centaurus A-dE5,-1.35824276979048,0.55,3489693.02873702,0.0009824379203203417,9.0,0.0
ESO222-010,-0.22824276979048008,0.29,3489693.02873702,0.0023655609853135457,5.8,0.0
ESO272-025,-0.07824276979047973,0.29,3489693.02873702,0.002301629863307756,5.88,0.000506762100487896
UGC09540,-0.2882427697904797,0.29,3489693.02873702,0.0009200771366163447,9.3,0.0
ESO223-009,1.22175723020952,0.29,3489693.02873702,0.001998625469243539,6.31,0.032120944180760454
HIZOA J1616-55,-1.06824276979048,0.55,3489693.02873702,0.000815222667413288,9.88,0.0
KDG235,-0.5482427697904799,0.22,3489693.02873702,0.0007082366638122791,10.6,0.0
NGC6503-d1,-1.66824276979048,0.22,3489693.02873702,0.0020371832715762603,6.25,0.0
ESO104-022,0.14175723020952002,0.22,3489693.02873702,0.0009934455422233722,8.95,0.0007556922370993356
[KK2000] 70,-2.4482427697904803,0.29,3489693.02873702,0.0008817448370742125,9.5,0.0
[KK2000] 71,0.43175723020952006,0.29,3489693.02873702,0.0008817448370742125,9.5,0.0018494405894639975
ESO104-044,-0.20824276979048006,0.22,3489693.02873702,0.0008405517476062068,9.73,0.0
[KK2000] 72,-1.1582427697904798,0.29,3489693.02873702,0.0008817448370742125,9.5,0.0
Sag dIr,-1.8835777769279427,0.22,1809056.8660972724,0.06822485557780149,1.08,0.0
NGC6822,-0.6384186006322439,0.22,419383.5533202182,0.294295382936197,0.52,0.0
KK246,-0.60824276979048,0.29,3489693.02873702,0.0016959341796781433,6.85,0.0
UGC11583,-0.39824276979048,0.29,3489693.02873702,0.0022938211162180345,5.89,0.0
KK251,-0.46824276979047985,0.29,3489693.02873702,0.0022938211162180345,5.89,0.0
KK252,-0.5182427697904797,0.29,3489693.02873702,0.0022938211162180345,5.89,0.0
KKR55,0.06175723020951995,0.29,3489693.02873702,0.0022938211162180345,5.89,0.001285218893730666
DDO210,-2.8479731365168526,0.22,1489556.0821329048,0.08285867507907922,0.98,0.0
ESO238-005,0.0017572302095199,0.22,3489693.02873702,0.0012372042391830223,8.02,0.0004914129443662477
AM2220-460,-0.36824276979047976,0.29,3489693.02873702,0.0010276016470292827,8.8,0.0
AF7448_001,-1.2182427697904799,0.22,3489693.02873702,0.0031830988618379067,5.0,0.0
UGCA438,-1.0982427697904797,0.22,3489693.02873702,0.016146715271882894,2.22,0.0
Pegasus,-2.1868818193693524,0.22,1459312.07588385,0.08457590769045348,0.97,0.0
LV J2335-3713,-0.83824276979048,0.55,3489693.02873702,0.0013813590718310042,7.59,0.0
PGC680341,-0.9882427697904799,0.29,3489693.02873702,0.0017940794746536554,6.66,0.0
KKH98,-1.4682427697904799,0.22,3489693.02873702,0.011955031480371922,2.58,0.0
ESO149-003,0.06175723020951995,0.22,3489693.02873702,0.00161939986988117,7.01,0.0008735159476637664
PGC704814,-1.37824276979048,0.55,3489693.02873702,0.006140237002002134,3.6,0.0
